#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2010,04,30,11,00,179,8.5,9.4,99.00,99.00,99.00,999,997.9,8.3,999.0,8.1,99.0,99.00
2010,04,30,12,00,169,7.6,8.1,99.00,99.00,99.00,999,998.7,8.3,999.0,8.1,99.0,99.00
2010,04,30,13,00,166,7.4,8.0,99.00,99.00,99.00,999,998.8,8.1,999.0,7.9,99.0,99.00
2010,04,30,14,00,175,7.9,8.5,99.00,99.00,99.00,999,998.8,8.3,999.0,8.3,99.0,99.00
2010,04,30,15,00,172,8.9,9.2,99.00,99.00,99.00,999,998.1,10.0,999.0,10.0,99.0,99.00
2010,04,30,16,00,168,7.4,8.0,99.00,99.00,99.00,999,998.1,9.3,999.0,9.1,99.0,99.00
2010,04,30,17,00,176,8.4,8.9,99.00,99.00,99.00,999,997.9,9.6,999.0,9.3,99.0,99.00
2010,04,30,18,00,176,8.2,8.8,99.00,99.00,99.00,999,997.2,9.7,999.0,9.4,99.0,99.00
2010,04,30,19,00,175,9.1,9.7,99.00,99.00,99.00,999,997.1,10.5,999.0,10.3,99.0,99.00
2010,04,30,20,00,187,9.1,10.1,99.00,99.00,99.00,999,996.5,10.8,999.0,10.7,99.0,99.00
2010,04,30,21,00,181,10.1,11.0,99.00,99.00,99.00,999,996.4,10.7,999.0,10.6,99.0,99.00
2010,04,30,22,00,175,7.9,8.4,99.00,99.00,99.00,999,996.2,11.2,999.0,10.8,99.0,99.00
2010,04,30,23,00,181,5.9,6.5,99.00,99.00,99.00,999,997.2,9.8,999.0,9.4,99.0,99.00
2010,05,01,00,00,172,4.7,5.0,99.00,99.00,99.00,999,996.9,8.8,999.0,8.5,99.0,99.00
2010,05,01,01,00,174,7.5,8.7,99.00,99.00,99.00,999,996.9,13.1,999.0,13.1,99.0,99.00
2010,05,01,02,00,193,10.9,13.4,99.00,99.00,99.00,999,997.0,13.2,999.0,13.2,99.0,99.00
2010,05,01,03,00,183,11.9,12.6,99.00,99.00,99.00,999,997.3,10.8,999.0,10.7,99.0,99.00
2010,05,01,04,00,180,8.7,9.1,99.00,99.00,99.00,999,996.6,9.6,999.0,9.4,99.0,99.00
2010,05,01,05,00,183,9.1,9.9,99.00,99.00,99.00,999,996.5,9.5,999.0,9.3,99.0,99.00
2010,05,01,06,00,229,7.7,9.5,99.00,99.00,99.00,999,997.6,13.2,999.0,13.2,99.0,99.00
2010,05,01,07,00,202,4.6,4.8,99.00,99.00,99.00,999,997.2,12.5,999.0,12.4,99.0,99.00
2010,05,01,08,00,205,5.0,5.4,99.00,99.00,99.00,999,997.1,12.8,999.0,12.7,99.0,99.00
2010,05,01,09,00,204,3.8,4.1,99.00,99.00,99.00,999,997.6,12.8,999.0,12.8,99.0,99.00
2010,05,01,10,00,199,5.9,6.3,99.00,99.00,99.00,999,998.4,9.9,999.0,9.9,99.0,99.00
2010,05,01,11,00,186,7.3,8.1,99.00,99.00,99.00,999,998.2,12.8,999.0,12.7,99.0,99.00
2010,05,01,12,00,192,7.4,7.9,99.00,99.00,99.00,999,999.2,12.8,999.0,12.8,99.0,99.00
2010,05,01,13,00,181,8.7,9.1,99.00,99.00,99.00,999,999.1,11.1,999.0,10.9,99.0,99.00
2010,05,01,14,00,183,7.3,7.9,99.00,99.00,99.00,999,999.5,11.6,999.0,11.6,99.0,99.00
2010,05,01,15,00,175,8.9,9.5,99.00,99.00,99.00,999,999.3,9.9,999.0,9.9,99.0,99.00
2010,05,01,16,00,225,9.9,11.2,99.00,99.00,99.00,999,999.3,18.7,999.0,999.0,99.0,99.00
2010,05,01,17,00,224,13.6,15.9,99.00,99.00,99.00,999,999.3,20.3,999.0,999.0,99.0,99.00
2010,05,01,18,00,223,9.8,11.1,99.00,99.00,99.00,999,999.6,20.9,999.0,5.6,99.0,99.00
2010,05,01,19,00,239,12.5,14.8,99.00,99.00,99.00,999,998.9,21.9,999.0,2.4,99.0,99.00
2010,05,01,20,00,238,11.1,14.2,99.00,99.00,99.00,999,999.5,21.8,999.0,1.5,99.0,99.00
2010,05,01,21,00,217,10.7,12.3,99.00,99.00,99.00,999,999.0,22.2,999.0,2.3,99.0,99.00
2010,05,01,22,00,231,11.5,15.4,99.00,99.00,99.00,999,999.4,21.2,999.0,3.4,99.0,99.00
2010,05,01,23,00,221,12.4,15.0,99.00,99.00,99.00,999,999.7,20.6,999.0,2.7,99.0,99.00
2010,05,02,00,00,231,10.5,12.4,99.00,99.00,99.00,999,998.5,20.4,999.0,2.0,99.0,99.00
2010,05,02,01,00,215,7.3,8.2,99.00,99.00,99.00,999,999.4,19.3,999.0,3.4,99.0,99.00
2010,05,02,02,00,220,5.2,5.9,99.00,99.00,99.00,999,1000.6,16.9,999.0,5.6,99.0,99.00
2010,05,02,03,00,177,9.0,10.3,99.00,99.00,99.00,999,1001.1,12.6,999.0,6.8,99.0,99.00
2010,05,02,04,00,215,4.6,4.8,99.00,99.00,99.00,999,1001.2,13.8,999.0,6.0,99.0,99.00
2010,05,02,05,00,212,2.6,3.0,99.00,99.00,99.00,999,1001.6,13.2,999.0,7.2,99.0,99.00
2010,05,02,06,00,174,3.8,5.1,99.00,99.00,99.00,999,1001.7,13.0,999.0,9.1,99.0,99.00
2010,05,02,07,00,181,4.7,5.0,99.00,99.00,99.00,999,1001.0,9.4,999.0,8.9,99.0,99.00
2010,05,02,08,00,190,4.9,5.0,99.00,99.00,99.00,999,1000.6,10.4,999.0,9.2,99.0,99.00
2010,05,02,09,00,193,5.3,5.6,99.00,99.00,99.00,999,1000.6,9.5,999.0,9.3,99.0,99.00
2010,05,02,10,00,182,6.1,6.8,99.00,99.00,99.00,999,1000.4,10.3,999.0,9.7,99.0,99.00
2010,05,02,11,00,192,3.8,4.1,99.00,99.00,99.00,999,1000.5,12.0,999.0,10.7,99.0,99.00
2010,05,02,12,00,170,6.5,7.0,99.00,99.00,99.00,999,999.7,8.4,999.0,8.0,99.0,99.00
2010,05,02,13,00,207,6.9,8.1,99.00,99.00,99.00,999,1000.4,11.0,999.0,11.0,99.0,99.00
2010,05,02,14,00,196,7.0,8.0,99.00,99.00,99.00,999,1001.1,13.0,999.0,11.4,99.0,99.00
2010,05,02,15,00,174,8.5,9.1,99.00,99.00,99.00,999,1000.8,10.3,999.0,10.2,99.0,99.00
2010,05,02,16,00,163,9.5,10.1,99.00,99.00,99.00,999,1001.0,8.5,999.0,8.2,99.0,99.00
2010,05,02,17,00,172,10.6,11.4,99.00,99.00,99.00,999,1000.9,9.3,999.0,9.2,99.0,99.00
2010,05,02,18,00,180,9.7,10.2,99.00,99.00,99.00,999,1001.0,8.7,999.0,8.5,99.0,99.00
2010,05,02,19,00,182,9.6,9.8,99.00,99.00,99.00,999,1000.7,9.5,999.0,9.5,99.0,99.00
2010,05,02,20,00,174,9.1,9.7,99.00,99.00,99.00,999,1000.9,9.5,999.0,9.4,99.0,99.00
2010,05,02,21,00,180,9.2,9.5,99.00,99.00,99.00,999,1001.0,10.1,999.0,9.9,99.0,99.00
2010,05,02,22,00,189,8.5,9.0,99.00,99.00,99.00,999,1001.1,10.4,999.0,10.4,99.0,99.00
2010,05,02,23,00,195,5.3,5.8,99.00,99.00,99.00,999,1001.1,11.7,999.0,10.7,99.0,99.00
2010,05,03,00,00,182,4.9,5.4,99.00,99.00,99.00,999,1000.9,11.7,999.0,11.3,99.0,99.00
2010,05,03,01,00,206,3.6,3.7,99.00,99.00,99.00,999,1001.1,11.0,999.0,10.7,99.0,99.00
2010,05,03,02,00,185,3.3,4.1,99.00,99.00,99.00,999,1001.5,11.8,999.0,11.2,99.0,99.00
2010,05,03,03,00,205,2.7,2.9,99.00,99.00,99.00,999,1001.9,12.0,999.0,10.5,99.0,99.00
2010,05,03,04,00,220,2.4,2.5,99.00,99.00,99.00,999,1001.9,13.2,999.0,9.0,99.0,99.00
2010,05,03,05,00,240,5.0,5.4,99.00,99.00,99.00,999,1001.9,15.5,999.0,7.2,99.0,99.00
2010,05,03,06,00,258,5.5,6.3,99.00,99.00,99.00,999,1002.2,16.0,999.0,7.4,99.0,99.00
2010,05,03,07,00,266,5.5,6.5,99.00,99.00,99.00,999,1001.9,15.4,999.0,7.4,99.0,99.00
2010,05,03,08,00,269,6.6,7.6,99.00,99.00,99.00,999,1002.3,16.7,999.0,5.4,99.0,99.00
2010,05,03,09,00,265,8.1,10.9,99.00,99.00,99.00,999,1002.8,15.3,999.0,6.0,99.0,99.00
2010,05,03,10,00,260,5.7,6.6,99.00,99.00,99.00,999,1003.2,14.1,999.0,7.0,99.0,99.00
2010,05,03,11,00,263,5.4,7.3,99.00,99.00,99.00,999,1003.9,13.1,999.0,7.6,99.0,99.00
2010,05,03,12,00,267,5.9,6.9,99.00,99.00,99.00,999,1005.0,13.2,999.0,7.9,99.0,99.00
2010,05,03,13,00,260,6.8,8.4,99.00,99.00,99.00,999,1005.5,14.0,999.0,7.6,99.0,99.00
2010,05,03,14,00,280,6.7,7.8,99.00,99.00,99.00,999,1005.7,14.8,999.0,7.0,99.0,99.00
2010,05,03,15,00,249,4.7,6.5,99.00,99.00,99.00,999,1005.6,15.9,999.0,5.7,99.0,99.00
2010,05,03,16,00,223,9.4,10.6,99.00,99.00,99.00,999,1005.5,17.0,999.0,2.4,99.0,99.00
2010,05,03,17,00,250,8.6,10.7,99.00,99.00,99.00,999,1005.9,17.5,999.0,2.0,99.0,99.00
2010,05,03,18,00,233,9.7,11.1,99.00,99.00,99.00,999,1005.6,17.9,999.0,3.3,99.0,99.00
2010,05,03,19,00,234,10.9,13.8,99.00,99.00,99.00,999,1005.4,18.5,999.0,2.3,99.0,99.00
2010,05,03,20,00,228,10.0,15.3,99.00,99.00,99.00,999,1005.2,18.8,999.0,3.1,99.0,99.00
2010,05,03,21,00,247,9.1,10.6,99.00,99.00,99.00,999,1005.4,19.2,999.0,2.6,99.0,99.00
2010,05,03,22,00,261,10.9,14.6,99.00,99.00,99.00,999,1005.6,18.6,999.0,2.2,99.0,99.00
2010,05,03,23,00,279,9.4,11.3,99.00,99.00,99.00,999,1006.2,18.3,999.0,2.3,99.0,99.00
2010,05,04,00,00,275,7.7,9.9,99.00,99.00,99.00,999,1006.5,17.5,999.0,2.1,99.0,99.00
2010,05,04,01,00,277,5.6,7.2,99.00,99.00,99.00,999,1007.1,16.4,999.0,2.6,99.0,99.00
2010,05,04,02,00,287,4.2,5.4,99.00,99.00,99.00,999,1007.9,15.5,999.0,3.0,99.0,99.00
2010,05,04,03,00,267,2.4,3.2,99.00,99.00,99.00,999,1008.9,14.6,999.0,4.3,99.0,99.00
2010,05,04,04,00,228,1.4,1.5,99.00,99.00,99.00,999,1008.6,13.4,999.0,3.5,99.0,99.00
2010,05,04,05,00,215,2.8,3.0,99.00,99.00,99.00,999,1008.8,11.6,999.0,4.9,99.0,99.00
2010,05,04,06,00,230,2.4,2.7,99.00,99.00,99.00,999,1008.8,10.9,999.0,4.2,99.0,99.00
2010,05,04,07,00,212,1.9,2.2,99.00,99.00,99.00,999,1008.5,10.8,999.0,5.7,99.0,99.00
2010,05,04,08,00,187,1.4,1.6,99.00,99.00,99.00,999,1008.4,10.5,999.0,6.0,99.0,99.00
2010,05,04,09,00,234,4.5,5.3,99.00,99.00,99.00,999,1008.2,10.7,999.0,4.9,99.0,99.00
2010,05,04,10,00,254,2.3,2.8,99.00,99.00,99.00,999,1008.1,10.8,999.0,5.0,99.0,99.00
2010,05,04,11,00,255,3.9,4.8,99.00,99.00,99.00,999,1008.8,11.0,999.0,5.2,99.0,99.00
2010,05,04,12,00,241,4.0,4.5,99.00,99.00,99.00,999,1008.9,11.3,999.0,5.2,99.0,99.00
2010,05,04,13,00,242,5.1,6.5,99.00,99.00,99.00,999,1008.8,12.6,999.0,5.2,99.0,99.00
2010,05,04,14,00,263,4.7,5.6,99.00,99.00,99.00,999,1008.6,14.6,999.0,5.6,99.0,99.00
2010,05,04,15,00,241,2.9,4.0,99.00,99.00,99.00,999,1008.5,15.9,999.0,5.5,99.0,99.00
2010,05,04,16,00,171,7.8,8.9,99.00,99.00,99.00,999,1008.7,12.1,999.0,6.6,99.0,99.00
2010,05,04,17,00,162,8.2,11.1,99.00,99.00,99.00,999,1008.2,11.5,999.0,6.7,99.0,99.00
2010,05,04,18,00,169,6.1,6.5,99.00,99.00,99.00,999,1007.6,11.0,999.0,7.5,99.0,99.00
2010,05,04,19,00,162,4.0,4.8,99.00,99.00,99.00,999,1007.0,10.5,999.0,7.3,99.0,99.00
2010,05,04,20,00,184,4.1,4.5,99.00,99.00,99.00,999,1006.2,9.5,999.0,7.4,99.0,99.00
2010,05,04,21,00,164,3.8,4.3,99.00,99.00,99.00,999,1005.5,10.5,999.0,6.7,99.0,99.00
2010,05,04,22,00,194,1.5,2.0,99.00,99.00,99.00,999,1004.6,11.1,999.0,7.1,99.0,99.00
2010,05,04,23,00,159,2.6,3.0,99.00,99.00,99.00,999,1002.9,11.3,999.0,7.3,99.0,99.00
2010,05,05,00,00,174,1.7,2.2,99.00,99.00,99.00,999,1001.7,10.2,999.0,8.0,99.0,99.00
2010,05,05,01,00,177,4.6,5.1,99.00,99.00,99.00,999,1001.7,9.8,999.0,7.5,99.0,99.00
2010,05,05,02,00,349,8.1,9.1,99.00,99.00,99.00,999,1003.3,10.7,999.0,7.5,99.0,99.00
2010,05,05,03,00,34,7.9,8.3,99.00,99.00,99.00,999,1005.0,10.9,999.0,8.2,99.0,99.00
2010,05,05,04,00,72,3.8,4.4,99.00,99.00,99.00,999,1005.5,9.2,999.0,8.4,99.0,99.00
2010,05,05,05,00,91,2.9,3.9,99.00,99.00,99.00,999,1004.8,9.0,999.0,8.0,99.0,99.00
2010,05,05,06,00,260,1.7,2.5,99.00,99.00,99.00,999,1005.3,9.8,999.0,7.7,99.0,99.00
2010,05,05,07,00,273,1.2,1.5,99.00,99.00,99.00,999,1004.7,10.8,999.0,10.7,99.0,99.00
2010,05,05,08,00,307,7.8,9.9,99.00,99.00,99.00,999,1006.2,12.7,999.0,10.0,99.0,99.00
2010,05,05,09,00,276,5.6,6.8,99.00,99.00,99.00,999,1006.4,12.0,999.0,9.9,99.0,99.00
2010,05,05,10,00,243,5.7,6.9,99.00,99.00,99.00,999,1005.3,12.1,999.0,8.9,99.0,99.00
2010,05,05,11,00,221,6.8,7.8,99.00,99.00,99.00,999,1005.0,11.8,999.0,8.9,99.0,99.00
2010,05,05,12,00,231,5.5,6.2,99.00,99.00,99.00,999,1005.4,11.5,999.0,8.9,99.0,99.00
2010,05,05,13,00,246,5.7,6.7,99.00,99.00,99.00,999,1005.6,11.8,999.0,8.9,99.0,99.00
2010,05,05,14,00,253,7.0,8.4,99.00,99.00,99.00,999,1005.1,12.9,999.0,8.3,99.0,99.00
2010,05,05,15,00,232,7.2,8.1,99.00,99.00,99.00,999,1004.9,14.1,999.0,7.7,99.0,99.00
2010,05,05,16,00,231,8.4,10.5,99.00,99.00,99.00,999,1004.6,15.9,999.0,5.4,99.0,99.00
2010,05,05,17,00,228,10.8,13.4,99.00,99.00,99.00,999,1004.0,17.2,999.0,2.0,99.0,99.00
2010,05,05,18,00,232,11.7,13.5,99.00,99.00,99.00,999,1003.6,17.9,999.0,1.4,99.0,99.00
2010,05,05,19,00,248,16.2,21.0,99.00,99.00,99.00,999,1003.1,18.9,999.0,-3.7,99.0,99.00
2010,05,05,20,00,252,18.0,22.2,99.00,99.00,99.00,999,1002.8,19.4,999.0,-5.3,99.0,99.00
2010,05,05,21,00,239,14.1,17.2,99.00,99.00,99.00,999,1002.4,19.2,999.0,-2.5,99.0,99.00
2010,05,05,22,00,258,11.3,15.6,99.00,99.00,99.00,999,1003.0,19.0,999.0,-1.6,99.0,99.00
2010,05,05,23,00,265,12.6,15.0,99.00,99.00,99.00,999,1003.5,18.9,999.0,-0.1,99.0,99.00
2010,05,06,00,00,278,8.7,13.0,99.00,99.00,99.00,999,1004.2,17.8,999.0,0.4,99.0,99.00
2010,05,06,01,00,263,10.7,13.7,99.00,99.00,99.00,999,1005.0,16.9,999.0,0.5,99.0,99.00
2010,05,06,02,00,273,10.9,15.5,99.00,99.00,99.00,999,1006.1,16.0,999.0,1.1,99.0,99.00
2010,05,06,03,00,288,10.3,15.6,99.00,99.00,99.00,999,1007.0,14.9,999.0,1.8,99.0,99.00
2010,05,06,04,00,286,12.0,15.4,99.00,99.00,99.00,999,1007.5,13.8,999.0,2.6,99.0,99.00
2010,05,06,05,00,288,9.1,11.4,99.00,99.00,99.00,999,1008.6,11.7,999.0,4.1,99.0,99.00
2010,05,06,06,00,288,7.6,9.5,99.00,99.00,99.00,999,1009.3,11.1,999.0,5.0,99.0,99.00
2010,05,06,07,00,294,7.1,9.3,99.00,99.00,99.00,999,1010.0,10.6,999.0,5.9,99.0,99.00
2010,05,06,08,00,269,3.8,4.8,99.00,99.00,99.00,999,1010.8,10.4,999.0,6.3,99.0,99.00
2010,05,06,09,00,300,4.7,5.7,99.00,99.00,99.00,999,1011.7,10.1,999.0,6.2,99.0,99.00
2010,05,06,10,00,319,4.7,5.7,99.00,99.00,99.00,999,1012.4,9.8,999.0,5.2,99.0,99.00
2010,05,06,11,00,321,4.7,5.5,99.00,99.00,99.00,999,1012.7,9.4,999.0,5.1,99.0,99.00
2010,05,06,12,00,306,7.3,8.4,99.00,99.00,99.00,999,1014.8,9.5,999.0,5.5,99.0,99.00
2010,05,06,13,00,10,7.7,8.9,99.00,99.00,99.00,999,1015.4,9.6,999.0,5.1,99.0,99.00
2010,05,06,14,00,17,6.4,6.6,99.00,99.00,99.00,999,1016.3,8.7,999.0,5.8,99.0,99.00
2010,05,06,15,00,47,9.0,9.6,99.00,99.00,99.00,999,1016.7,6.6,999.0,4.9,99.0,99.00
2010,05,06,16,00,65,6.9,7.6,99.00,99.00,99.00,999,1018.2,6.1,999.0,4.4,99.0,99.00
2010,05,06,17,00,68,8.0,8.7,99.00,99.00,99.00,999,1018.4,5.6,999.0,4.4,99.0,99.00
2010,05,06,18,00,60,8.3,9.2,99.00,99.00,99.00,999,1018.7,5.4,999.0,3.2,99.0,99.00
2010,05,06,19,00,63,7.2,7.7,99.00,99.00,99.00,999,1018.8,5.6,999.0,3.1,99.0,99.00
2010,05,06,20,00,66,5.3,6.1,99.00,99.00,99.00,999,1019.4,5.8,999.0,3.2,99.0,99.00
2010,05,06,21,00,69,4.9,5.7,99.00,99.00,99.00,999,1019.0,5.8,999.0,3.5,99.0,99.00
2010,05,06,22,00,53,4.1,5.0,99.00,99.00,99.00,999,1018.7,5.9,999.0,3.7,99.0,99.00
2010,05,06,23,00,57,5.5,6.3,99.00,99.00,99.00,999,1017.7,6.5,999.0,2.4,99.0,99.00
2010,05,07,00,00,61,6.1,7.1,99.00,99.00,99.00,999,1016.7,6.7,999.0,1.4,99.0,99.00
2010,05,07,01,00,50,2.5,3.1,99.00,99.00,99.00,999,1017.3,6.6,999.0,2.1,99.0,99.00
2010,05,07,02,00,14,2.7,3.1,99.00,99.00,99.00,999,1017.5,6.5,999.0,3.0,99.0,99.00
2010,05,07,03,00,3,1.3,1.5,99.00,99.00,99.00,999,1018.2,6.7,999.0,2.5,99.0,99.00
2010,05,07,04,00,6,5.3,5.8,99.00,99.00,99.00,999,1017.5,6.8,999.0,3.5,99.0,99.00
2010,05,07,05,00,28,5.9,6.6,99.00,99.00,99.00,999,1017.8,6.7,999.0,3.7,99.0,99.00
2010,05,07,06,00,16,6.7,7.7,99.00,99.00,99.00,999,1017.4,6.5,999.0,3.9,99.0,99.00
2010,05,07,07,00,21,7.6,8.2,99.00,99.00,99.00,999,1017.0,6.5,999.0,4.0,99.0,99.00
2010,05,07,08,00,39,8.2,9.5,99.00,99.00,99.00,999,1015.5,5.9,999.0,3.7,99.0,99.00
2010,05,07,09,00,37,8.9,10.0,99.00,99.00,99.00,999,1015.0,5.7,999.0,3.8,99.0,99.00
2010,05,07,10,00,43,8.3,9.1,99.00,99.00,99.00,999,1014.4,5.8,999.0,3.9,99.0,99.00
2010,05,07,11,00,39,8.4,9.7,99.00,99.00,99.00,999,1013.6,5.7,999.0,4.1,99.0,99.00
2010,05,07,12,00,40,9.6,11.4,99.00,99.00,99.00,999,1012.7,5.4,999.0,4.2,99.0,99.00
2010,05,07,13,00,41,10.6,11.7,99.00,99.00,99.00,999,1011.7,5.4,999.0,3.8,99.0,99.00
2010,05,07,14,00,20,7.8,8.4,99.00,99.00,99.00,999,1011.5,5.3,999.0,4.5,99.0,99.00
2010,05,07,15,00,14,9.0,10.2,99.00,99.00,99.00,999,1010.4,5.1,999.0,4.8,99.0,99.00
2010,05,07,16,00,20,10.3,11.3,99.00,99.00,99.00,999,1009.3,5.2,999.0,5.0,99.0,99.00
2010,05,07,17,00,15,10.6,11.6,99.00,99.00,99.00,999,1008.0,5.4,999.0,5.2,99.0,99.00
2010,05,07,18,00,28,9.4,10.3,99.00,99.00,99.00,999,1006.8,5.7,999.0,5.5,99.0,99.00
2010,05,07,19,00,26,10.2,11.0,99.00,99.00,99.00,999,1005.6,5.8,999.0,5.6,99.0,99.00
2010,05,07,20,00,28,8.4,9.5,99.00,99.00,99.00,999,1005.0,5.8,999.0,5.7,99.0,99.00
2010,05,07,21,00,11,9.6,10.8,99.00,99.00,99.00,999,1003.9,6.0,999.0,5.8,99.0,99.00
2010,05,07,22,00,13,9.6,10.3,99.00,99.00,99.00,999,1003.7,6.2,999.0,6.0,99.0,99.00
2010,05,07,23,00,6,9.0,10.0,99.00,99.00,99.00,999,1003.8,6.2,999.0,6.0,99.0,99.00
2010,05,08,00,00,18,9.4,10.8,99.00,99.00,99.00,999,1003.5,5.8,999.0,5.6,99.0,99.00
2010,05,08,01,00,27,7.8,8.5,99.00,99.00,99.00,999,1003.2,5.7,999.0,5.5,99.0,99.00
2010,05,08,02,00,27,8.0,9.1,99.00,99.00,99.00,999,1002.4,5.5,999.0,5.3,99.0,99.00
2010,05,08,03,00,8,7.2,7.9,99.00,99.00,99.00,999,1001.7,5.3,999.0,5.1,99.0,99.00
2010,05,08,04,00,303,8.5,10.0,99.00,99.00,99.00,999,1001.9,5.4,999.0,5.2,99.0,99.00
2010,05,08,05,00,304,9.2,12.3,99.00,99.00,99.00,999,1002.0,4.6,999.0,4.3,99.0,99.00
2010,05,08,06,00,288,7.4,9.1,99.00,99.00,99.00,999,1003.1,2.6,999.0,2.3,99.0,99.00
2010,05,08,07,00,294,8.2,9.7,99.00,99.00,99.00,999,1003.3,1.7,999.0,1.5,99.0,99.00
2010,05,08,08,00,309,7.5,8.8,99.00,99.00,99.00,999,1003.7,2.1,999.0,1.9,99.0,99.00
2010,05,08,09,00,303,7.9,10.6,99.00,99.00,99.00,999,1004.6,2.4,999.0,2.1,99.0,99.00
2010,05,08,10,00,312,9.4,11.9,99.00,99.00,99.00,999,1005.8,2.7,999.0,2.5,99.0,99.00
2010,05,08,11,00,320,8.1,10.8,99.00,99.00,99.00,999,1007.2,3.1,999.0,2.8,99.0,99.00
2010,05,08,12,00,317,9.9,11.4,99.00,99.00,99.00,999,1008.6,3.4,999.0,3.1,99.0,99.00
2010,05,08,13,00,321,10.1,12.1,99.00,99.00,99.00,999,1010.2,3.9,999.0,3.1,99.0,99.00
2010,05,08,14,00,325,11.8,15.9,99.00,99.00,99.00,999,1011.4,4.5,999.0,3.1,99.0,99.00
2010,05,08,15,00,331,10.5,13.2,99.00,99.00,99.00,999,1012.7,5.2,999.0,2.5,99.0,99.00
2010,05,08,16,00,337,10.1,12.3,99.00,99.00,99.00,999,1014.2,5.7,999.0,2.1,99.0,99.00
2010,05,08,17,00,336,8.2,10.6,99.00,99.00,99.00,999,1015.1,6.2,999.0,1.8,99.0,99.00
2010,05,08,18,00,327,7.6,9.8,99.00,99.00,99.00,999,1016.0,6.7,999.0,1.0,99.0,99.00
2010,05,08,19,00,325,10.0,12.3,99.00,99.00,99.00,999,1016.6,7.0,999.0,0.7,99.0,99.00
2010,05,08,20,00,333,10.2,11.5,99.00,99.00,99.00,999,1017.3,7.4,999.0,0.6,99.0,99.00
2010,05,08,21,00,319,7.3,8.9,99.00,99.00,99.00,999,1017.9,8.0,999.0,0.0,99.0,99.00
2010,05,08,22,00,341,6.1,7.2,99.00,99.00,99.00,999,1018.5,7.9,999.0,1.0,99.0,99.00
2010,05,08,23,00,328,7.3,8.6,99.00,99.00,99.00,999,1019.0,8.4,999.0,0.2,99.0,99.00
2010,05,09,00,00,325,4.7,5.5,99.00,99.00,99.00,999,1019.9,8.3,999.0,0.8,99.0,99.00
2010,05,09,01,00,323,4.7,5.8,99.00,99.00,99.00,999,1020.8,7.9,999.0,0.1,99.0,99.00
2010,05,09,02,00,311,3.7,4.8,99.00,99.00,99.00,999,1021.6,7.2,999.0,0.6,99.0,99.00
2010,05,09,03,00,300,4.5,5.9,99.00,99.00,99.00,999,1022.2,6.6,999.0,-0.2,99.0,99.00
2010,05,09,04,00,303,5.4,6.3,99.00,99.00,99.00,999,1022.7,6.1,999.0,-0.7,99.0,99.00
2010,05,09,05,00,309,5.2,5.7,99.00,99.00,99.00,999,1023.2,5.6,999.0,-0.8,99.0,99.00
2010,05,09,06,00,309,4.1,4.9,99.00,99.00,99.00,999,1023.7,5.1,999.0,-0.9,99.0,99.00
2010,05,09,07,00,300,4.1,4.9,99.00,99.00,99.00,999,1023.8,4.4,999.0,-1.0,99.0,99.00
2010,05,09,08,00,304,5.0,6.2,99.00,99.00,99.00,999,1024.3,4.2,999.0,-0.3,99.0,99.00
2010,05,09,09,00,302,4.7,5.6,99.00,99.00,99.00,999,1024.8,3.8,999.0,0.7,99.0,99.00
2010,05,09,10,00,306,3.9,4.4,99.00,99.00,99.00,999,1025.4,3.6,999.0,0.1,99.0,99.00
2010,05,09,11,00,299,3.3,3.8,99.00,99.00,99.00,999,1025.6,3.3,999.0,0.2,99.0,99.00
2010,05,09,12,00,294,3.7,4.3,99.00,99.00,99.00,999,1026.3,4.0,999.0,0.4,99.0,99.00
2010,05,09,13,00,284,3.2,4.1,99.00,99.00,99.00,999,1026.8,5.3,999.0,0.3,99.0,99.00
2010,05,09,14,00,16,2.0,2.5,99.00,99.00,99.00,999,1027.1,6.6,999.0,0.0,99.0,99.00
2010,05,09,15,00,44,3.9,4.1,99.00,99.00,99.00,999,1027.2,6.3,999.0,-0.4,99.0,99.00
2010,05,09,16,00,69,5.6,5.7,99.00,99.00,99.00,999,1027.1,6.2,999.0,-1.6,99.0,99.00
2010,05,09,17,00,101,5.5,5.8,99.00,99.00,99.00,999,1027.3,6.0,999.0,-0.1,99.0,99.00
2010,05,09,18,00,130,5.1,5.7,99.00,99.00,99.00,999,1027.2,6.3,999.0,0.9,99.0,99.00
2010,05,09,19,00,146,4.7,5.0,99.00,99.00,99.00,999,1027.4,6.9,999.0,0.9,99.0,99.00
2010,05,09,20,00,153,5.8,6.3,99.00,99.00,99.00,999,1027.3,7.1,999.0,1.2,99.0,99.00
2010,05,09,21,00,158,6.4,6.7,99.00,99.00,99.00,999,1027.0,6.7,999.0,1.5,99.0,99.00
2010,05,09,22,00,168,6.7,7.1,99.00,99.00,99.00,999,1026.7,6.7,999.0,2.3,99.0,99.00
2010,05,09,23,00,173,6.6,7.2,99.00,99.00,99.00,999,1026.3,6.7,999.0,1.0,99.0,99.00
2010,05,10,00,00,185,6.6,7.4,99.00,99.00,99.00,999,1026.1,6.6,999.0,1.4,99.0,99.00
2010,05,10,01,00,194,7.4,8.0,99.00,99.00,99.00,999,1026.1,6.6,999.0,-1.1,99.0,99.00
