#YYYY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,7,14,22,0,83,1.2,1.7,99.0,99.0,99.0,999,1010.5,25.6,999.0,999.0,99.0,99.0
2006,7,14,23,0,152,5.6,6.0,99.0,99.0,99.0,999,1010.8,23.9,999.0,999.0,99.0,99.0
2006,7,15,0,0,161,4.5,4.9,99.0,99.0,99.0,999,1011.4,21.5,999.0,999.0,99.0,99.0
2006,7,15,1,0,169,6.1,6.3,99.0,99.0,99.0,999,1011.9,21.3,999.0,999.0,99.0,99.0
2006,7,15,2,0,193,3.8,3.9,99.0,99.0,99.0,999,1012.4,22.5,999.0,999.0,99.0,99.0
2006,7,15,3,0,207,3.0,3.2,99.0,99.0,99.0,999,1013.0,22.8,999.0,999.0,99.0,99.0
2006,7,15,4,0,220,3.7,4.0,99.0,99.0,99.0,999,1013.3,23.9,999.0,999.0,99.0,99.0
2006,7,15,5,0,227,2.6,2.7,99.0,99.0,99.0,999,1013.3,24.1,999.0,999.0,99.0,99.0
2006,7,15,6,0,247,4.9,5.7,99.0,99.0,99.0,999,1013.3,24.2,999.0,999.0,99.0,99.0
2006,7,15,7,0,249,5.3,5.9,99.0,99.0,99.0,999,1013.2,24.1,999.0,999.0,99.0,99.0
2006,7,15,8,0,265,6.0,7.5,99.0,99.0,99.0,999,1013.4,24.4,999.0,999.0,99.0,99.0
2006,7,15,9,0,271,6.9,8.1,99.0,99.0,99.0,999,1013.9,24.5,999.0,999.0,99.0,99.0
2006,7,15,10,0,275,6.5,99.0,99.0,99.0,99.0,999,1014.8,23.7,999.0,999.0,99.0,99.0
2006,7,15,11,0,276,5.6,6.9,99.0,99.0,99.0,999,1015.6,23.5,999.0,999.0,99.0,99.0
2006,7,15,12,0,271,5.0,5.9,99.0,99.0,99.0,999,1016.2,24.0,999.0,999.0,99.0,99.0
2006,8,3,3,0,21,7.8,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,99.0
2006,8,3,8,0,333,5.1,6.5,99.0,99.0,99.0,999,1010.6,19.0,999.0,999.0,99.0,99.0
2006,8,3,9,0,311,2.9,3.3,99.0,99.0,99.0,999,1010.7,18.9,999.0,999.0,99.0,99.0
2006,8,3,10,0,314,4.2,4.7,99.0,99.0,99.0,999,1011.0,18.7,999.0,999.0,99.0,99.0
2006,8,3,11,0,325,4.0,4.7,99.0,99.0,99.0,999,1011.4,18.7,999.0,999.0,99.0,99.0
2006,8,3,12,0,328,4.5,6.2,99.0,99.0,99.0,999,1011.5,19.1,999.0,999.0,99.0,99.0
2006,8,4,4,0,242,4.2,4.9,99.0,99.0,99.0,999,1015.2,23.2,999.0,999.0,99.0,99.0
2006,8,4,5,0,261,5.5,6.1,99.0,99.0,99.0,999,1015.5,22.5,999.0,999.0,99.0,99.0
2006,8,4,6,0,270,5.3,6.1,99.0,99.0,99.0,999,1015.8,23.1,999.0,999.0,99.0,99.0
2006,8,4,7,0,272,4.7,5.1,99.0,99.0,99.0,999,1015.8,22.8,999.0,999.0,99.0,99.0
2006,8,4,8,0,266,4.5,5.3,99.0,99.0,99.0,999,1015.7,22.3,999.0,999.0,99.0,99.0
2006,8,4,9,0,265,4.9,5.9,99.0,99.0,99.0,999,1016.1,22.3,999.0,999.0,99.0,99.0
2006,8,4,10,0,270,6.0,7.6,99.0,99.0,99.0,999,1016.3,21.6,999.0,999.0,99.0,99.0
2006,8,4,11,0,285,5.8,6.9,99.0,99.0,99.0,999,1017.1,20.8,999.0,999.0,99.0,99.0
2006,8,4,12,0,296,4.5,5.3,99.0,99.0,99.0,999,1018.1,21.3,999.0,999.0,99.0,99.0
2006,8,4,14,0,342,3.7,4.3,99.0,99.0,99.0,999,1019.0,23.5,999.0,999.0,99.0,99.0
2006,8,4,15,0,343,3.4,3.9,99.0,99.0,99.0,999,1019.2,23.9,999.0,999.0,99.0,99.0
2006,8,4,16,0,19,5.1,5.3,99.0,99.0,99.0,999,1019.7,23.1,999.0,999.0,99.0,99.0
2006,8,4,17,0,45,5.0,5.4,99.0,99.0,99.0,999,1020.0,21.9,999.0,999.0,99.0,99.0
2006,8,6,18,0,190,7.5,8.3,99.0,99.0,99.0,999,1015.3,21.4,999.0,999.0,99.0,99.0
2006,8,6,19,0,168,6.4,6.8,99.0,99.0,99.0,999,1014.3,20.9,999.0,999.0,99.0,99.0
2006,8,6,20,0,170,8.5,8.9,99.0,99.0,99.0,999,1014.6,21.5,999.0,999.0,99.0,99.0
2006,8,6,21,0,168,8.3,8.6,99.0,99.0,99.0,999,1014.8,20.6,999.0,999.0,99.0,99.0
2006,8,6,22,0,167,10.2,11.2,99.0,99.0,99.0,999,1014.3,21.1,999.0,999.0,99.0,99.0
2006,8,6,23,0,175,7.9,8.3,99.0,99.0,99.0,999,1014.0,22.7,999.0,999.0,99.0,99.0
2006,8,7,0,0,170,5.8,6.0,99.0,99.0,99.0,999,1014.2,22.5,999.0,999.0,99.0,99.0
2006,8,7,1,0,185,5.1,5.4,99.0,99.0,99.0,999,1014.5,22.2,999.0,999.0,99.0,99.0
2006,8,7,2,0,188,4.6,4.8,99.0,99.0,99.0,999,1015.1,21.9,999.0,999.0,99.0,99.0
2006,8,7,3,0,213,3.5,3.8,99.0,99.0,99.0,999,1015.5,22.2,999.0,999.0,99.0,99.0
2006,8,7,4,0,218,2.7,2.8,99.0,99.0,99.0,999,1015.6,22.5,999.0,999.0,99.0,99.0
2006,8,7,5,0,246,4.0,4.2,99.0,99.0,99.0,999,1015.8,22.7,999.0,999.0,99.0,99.0
2006,8,7,6,0,253,4.1,4.4,99.0,99.0,99.0,999,1015.8,22.4,999.0,999.0,99.0,99.0
2006,8,7,7,0,266,3.7,4.4,99.0,99.0,99.0,999,1015.7,22.7,999.0,999.0,99.0,99.0
2006,8,7,8,0,274,4.8,5.5,99.0,99.0,99.0,999,1015.8,22.1,999.0,999.0,99.0,99.0
2006,8,7,9,0,262,4.0,4.4,99.0,99.0,99.0,999,1016.1,21.4,999.0,999.0,99.0,99.0
2006,8,7,10,0,307,6.2,7.4,99.0,99.0,99.0,999,1016.5,21.2,999.0,999.0,99.0,99.0
2006,8,7,11,0,318,5.3,6.3,99.0,99.0,99.0,999,1017.6,20.3,999.0,999.0,99.0,99.0
2006,8,7,12,0,318,3.7,4.2,99.0,99.0,99.0,999,1018.6,20.2,999.0,999.0,99.0,99.0
2006,8,7,13,0,335,5.3,6.1,99.0,99.0,99.0,999,1019.4,21.0,999.0,999.0,99.0,99.0
2006,8,7,14,0,337,5.6,6.1,99.0,99.0,99.0,999,1019.7,21.2,999.0,999.0,99.0,99.0
2006,8,7,15,0,360,4.5,4.7,99.0,99.0,99.0,999,1020.2,20.9,999.0,999.0,99.0,99.0
2006,8,7,16,0,13,3.4,3.5,99.0,99.0,99.0,999,1020.9,21.1,999.0,999.0,99.0,99.0
2006,8,7,17,0,40,3.9,4.1,99.0,99.0,99.0,999,1020.7,21.3,999.0,999.0,99.0,99.0
2006,8,7,18,0,42,4.2,4.5,99.0,99.0,99.0,999,1020.7,21.7,999.0,999.0,99.0,99.0
2006,8,7,19,0,14,4.6,5.3,99.0,99.0,99.0,999,1020.6,22.6,999.0,999.0,99.0,99.0
2006,8,7,20,0,64,5.0,5.3,99.0,99.0,99.0,999,1020.5,22.6,999.0,999.0,99.0,99.0
2006,8,7,21,0,50,7.4,8.1,99.0,99.0,99.0,999,1020.7,22.0,999.0,999.0,99.0,99.0
2006,8,7,22,0,55,6.1,6.5,99.0,99.0,99.0,999,1020.9,21.2,999.0,999.0,99.0,99.0
2006,8,7,23,0,66,5.2,5.3,99.0,99.0,99.0,999,1021.1,21.2,999.0,999.0,99.0,99.0
2006,8,8,0,0,31,3.3,3.5,99.0,99.0,99.0,999,1021.5,20.5,999.0,999.0,99.0,99.0
2006,8,8,1,0,14,3.8,4.0,99.0,99.0,99.0,999,1022.1,19.7,999.0,999.0,99.0,99.0
2006,8,8,2,0,18,3.7,3.7,99.0,99.0,99.0,999,1022.7,19.9,999.0,999.0,99.0,99.0
2006,8,8,3,0,12,3.1,3.1,99.0,99.0,99.0,999,1023.1,19.8,999.0,999.0,99.0,99.0
2006,8,8,4,0,8,3.4,3.6,99.0,99.0,99.0,999,1023.5,19.6,999.0,999.0,99.0,99.0
2006,8,8,5,0,8,3.6,3.6,99.0,99.0,99.0,999,1023.8,19.5,999.0,999.0,99.0,99.0
2006,8,8,6,0,42,5.8,6.1,99.0,99.0,99.0,999,1023.9,19.7,999.0,999.0,99.0,99.0
2006,8,8,7,0,25,5.0,5.3,99.0,99.0,99.0,999,1023.9,19.6,999.0,999.0,99.0,99.0
2006,8,8,8,0,28,6.1,6.3,99.0,99.0,99.0,999,1023.7,19.4,999.0,999.0,99.0,99.0
2006,8,8,9,0,26,6.0,6.3,99.0,99.0,99.0,999,1023.6,19.2,999.0,999.0,99.0,99.0
2006,8,8,10,0,31,5.8,6.1,99.0,99.0,99.0,999,1024.0,19.0,999.0,999.0,99.0,99.0
2006,8,8,11,0,27,5.8,6.0,99.0,99.0,99.0,999,1024.6,18.8,999.0,999.0,99.0,99.0
2006,8,8,12,0,16,3.7,4.5,99.0,99.0,99.0,999,1025.1,19.0,999.0,999.0,99.0,99.0
2006,8,8,13,0,353,4.0,4.5,99.0,99.0,99.0,999,1025.2,18.3,999.0,999.0,99.0,99.0
2006,8,8,14,0,61,3.8,4.1,99.0,99.0,99.0,999,1025.4,19.1,999.0,999.0,99.0,99.0
2006,8,8,15,0,50,4.2,4.2,99.0,99.0,99.0,999,1025.4,19.8,999.0,999.0,99.0,99.0
2006,8,8,16,0,36,3.9,4.0,99.0,99.0,99.0,999,1025.3,19.7,999.0,999.0,99.0,99.0
2006,8,8,17,0,42,3.2,3.8,99.0,99.0,99.0,999,1025.4,19.8,999.0,999.0,99.0,99.0
2006,8,8,18,0,37,2.6,2.9,99.0,99.0,99.0,999,1025.0,19.9,999.0,999.0,99.0,99.0
2006,8,8,19,0,16,2.2,2.4,99.0,99.0,99.0,999,1024.6,19.8,999.0,999.0,99.0,99.0
2006,8,8,20,0,25,4.9,5.1,99.0,99.0,99.0,999,1024.0,19.5,999.0,999.0,99.0,99.0
2006,8,8,21,0,35,4.0,4.3,99.0,99.0,99.0,999,1023.3,19.5,999.0,999.0,99.0,99.0
2006,8,8,22,0,34,3.2,3.4,99.0,99.0,99.0,999,1022.7,19.7,999.0,999.0,99.0,99.0
2006,8,8,23,0,40,2.5,2.5,99.0,99.0,99.0,999,9999.0,19.9,999.0,999.0,99.0,99.0
2006,8,9,0,0,33,2.4,2.5,99.0,99.0,99.0,999,1022.3,20.1,999.0,999.0,99.0,99.0
2006,8,9,1,0,31,2.6,2.7,99.0,99.0,99.0,999,1022.0,19.9,999.0,999.0,99.0,99.0
2006,8,9,2,0,11,1.0,1.1,99.0,99.0,99.0,999,1022.0,19.7,999.0,999.0,99.0,99.0
2006,8,9,3,0,360,1.0,1.1,99.0,99.0,99.0,999,1022.0,19.4,999.0,999.0,99.0,99.0
2006,8,9,4,0,274,0.5,0.6,99.0,99.0,99.0,999,1021.8,19.2,999.0,999.0,99.0,99.0
2006,8,9,5,0,325,1.3,1.4,99.0,99.0,99.0,999,1021.6,18.6,999.0,999.0,99.0,99.0
2006,8,9,6,0,295,1.0,1.1,99.0,99.0,99.0,999,1021.2,17.8,999.0,999.0,99.0,99.0
2006,8,9,7,0,265,1.3,1.4,99.0,99.0,99.0,999,1020.8,17.4,999.0,999.0,99.0,99.0
2006,8,9,8,0,286,1.3,1.4,99.0,99.0,99.0,999,1020.4,17.0,999.0,999.0,99.0,99.0
2006,8,9,9,0,283,1.0,1.2,99.0,99.0,99.0,999,1020.4,17.0,999.0,999.0,99.0,99.0
2006,8,9,10,0,308,0.9,1.0,99.0,99.0,99.0,999,1020.2,17.0,999.0,999.0,99.0,99.0
2006,8,9,11,0,289,1.4,1.6,99.0,99.0,99.0,999,1019.9,16.6,999.0,999.0,99.0,99.0
2006,8,9,12,0,300,1.2,1.4,99.0,99.0,99.0,999,1019.4,17.5,999.0,999.0,99.0,99.0
2006,8,9,13,0,325,1.1,1.1,99.0,99.0,99.0,999,1019.1,18.4,999.0,999.0,99.0,99.0
2006,8,9,14,0,356,2.3,2.4,99.0,99.0,99.0,999,1018.8,18.8,999.0,999.0,99.0,99.0
2006,8,9,15,0,26,2.4,2.5,99.0,99.0,99.0,999,1018.4,19.2,999.0,999.0,99.0,99.0
2006,8,9,17,0,86,3.3,3.6,99.0,99.0,99.0,999,1017.2,20.9,999.0,999.0,99.0,99.0
2006,8,9,18,0,104,3.2,3.3,99.0,99.0,99.0,999,1016.7,21.9,999.0,999.0,99.0,99.0
2006,8,9,19,0,153,5.9,6.2,99.0,99.0,99.0,999,1016.2,23.3,999.0,999.0,99.0,99.0
2006,8,9,20,0,164,6.4,7.1,99.0,99.0,99.0,999,1015.6,23.1,999.0,999.0,99.0,99.0
2006,8,9,21,0,157,6.5,7.2,99.0,99.0,99.0,999,1014.6,23.1,999.0,999.0,99.0,99.0
2006,8,9,22,0,153,5.1,5.5,99.0,99.0,99.0,999,1014.2,23.2,999.0,999.0,99.0,99.0
2006,8,9,23,0,156,4.5,4.7,99.0,99.0,99.0,999,1013.4,23.4,999.0,999.0,99.0,99.0
2006,8,10,0,0,159,4.3,4.7,99.0,99.0,99.0,999,1013.1,22.8,999.0,999.0,99.0,99.0
2006,8,10,1,0,173,2.5,2.9,99.0,99.0,99.0,999,1013.6,22.0,999.0,999.0,99.0,99.0
2006,8,10,2,0,178,3.6,3.9,99.0,99.0,99.0,999,1013.6,22.3,999.0,999.0,99.0,99.0
2006,8,10,3,0,193,2.5,2.8,99.0,99.0,99.0,999,1013.8,22.7,999.0,999.0,99.0,99.0
2006,8,10,4,0,86,0.9,1.2,99.0,99.0,99.0,999,1013.7,22.8,999.0,999.0,99.0,99.0
2006,8,10,5,0,60,3.2,3.4,99.0,99.0,99.0,999,1014.0,21.9,999.0,999.0,99.0,99.0
2006,8,10,6,0,104,3.6,3.7,99.0,99.0,99.0,999,1014.0,22.5,999.0,999.0,99.0,99.0
2006,8,10,7,0,138,4.2,4.5,99.0,99.0,99.0,999,1013.3,22.1,999.0,999.0,99.0,99.0
2006,8,10,8,0,280,1.3,1.5,99.0,99.0,99.0,999,1013.5,22.1,999.0,999.0,99.0,99.0
2006,8,10,9,0,345,3.4,3.8,99.0,99.0,99.0,999,1013.5,21.9,999.0,999.0,99.0,99.0
2006,8,10,10,0,29,5.3,5.5,99.0,99.0,99.0,999,1013.1,21.2,999.0,999.0,99.0,99.0
2006,8,10,11,0,33,5.9,6.0,99.0,99.0,99.0,999,1013.5,21.5,999.0,999.0,99.0,99.0
2006,8,10,12,0,55,5.1,5.5,99.0,99.0,99.0,999,1013.4,21.8,999.0,999.0,99.0,99.0
2006,8,10,13,0,42,3.9,4.3,99.0,99.0,99.0,999,1014.5,21.8,999.0,999.0,99.0,99.0
2006,8,10,14,0,55,4.1,4.5,99.0,99.0,99.0,999,1014.5,21.9,999.0,999.0,99.0,99.0
2006,8,10,15,0,17,3.9,99.0,99.0,99.0,99.0,999,1014.7,21.8,999.0,999.0,99.0,99.0
2006,8,12,8,0,124,7.2,7.7,99.0,99.0,99.0,999,1019.5,19.4,999.0,999.0,99.0,99.0
2006,8,12,9,0,117,8.4,9.0,99.0,99.0,99.0,999,1019.2,19.5,999.0,999.0,99.0,99.0
2006,8,12,10,0,119,7.4,7.9,99.0,99.0,99.0,999,1019.8,19.0,999.0,999.0,99.0,99.0
2006,8,12,11,0,135,6.5,7.1,99.0,99.0,99.0,999,1020.2,19.0,999.0,999.0,99.0,99.0
2006,8,12,12,0,140,5.6,6.0,99.0,99.0,99.0,999,1020.4,19.5,999.0,999.0,99.0,99.0
2006,8,12,13,0,128,4.7,5.2,99.0,99.0,99.0,999,1020.4,20.4,999.0,999.0,99.0,99.0
2006,8,12,14,0,125,2.8,3.2,99.0,99.0,99.0,999,1020.4,20.7,999.0,999.0,99.0,99.0
2006,8,12,15,0,129,1.5,1.9,99.0,99.0,99.0,999,1020.4,21.1,999.0,999.0,99.0,99.0
2006,8,12,16,0,131,1.9,2.2,99.0,99.0,99.0,999,1020.7,22.2,999.0,999.0,99.0,99.0
2006,8,12,17,0,114,2.4,2.6,99.0,99.0,99.0,999,1020.3,20.8,999.0,999.0,99.0,99.0
2006,8,12,18,0,101,1.9,2.1,99.0,99.0,99.0,999,1020.4,20.7,999.0,999.0,99.0,99.0
2006,8,12,19,0,135,4.0,4.5,99.0,99.0,99.0,999,1020.2,21.7,999.0,999.0,99.0,99.0
2006,8,12,20,0,140,4.5,4.8,99.0,99.0,99.0,999,1019.4,21.8,999.0,999.0,99.0,99.0
2006,8,12,21,0,145,4.3,4.8,99.0,99.0,99.0,999,1019.2,21.9,999.0,999.0,99.0,99.0
2006,8,12,22,0,136,4.8,5.4,99.0,99.0,99.0,999,1019.0,21.9,999.0,999.0,99.0,99.0
2006,8,12,23,0,150,5.0,5.6,99.0,99.0,99.0,999,1018.6,21.9,999.0,999.0,99.0,99.0
2006,8,13,0,0,152,5.3,5.6,99.0,99.0,99.0,999,1017.8,21.6,999.0,999.0,99.0,99.0
2006,8,13,1,0,160,4.0,4.3,99.0,99.0,99.0,999,1018.2,20.9,999.0,999.0,99.0,99.0
2006,8,13,2,0,161,3.9,4.3,99.0,99.0,99.0,999,1018.2,20.6,999.0,999.0,99.0,99.0
2006,8,13,3,0,159,1.9,2.1,99.0,99.0,99.0,999,1018.6,20.5,999.0,999.0,99.0,99.0
2006,8,13,4,0,211,2.2,2.8,99.0,99.0,99.0,999,1018.6,20.4,999.0,999.0,99.0,99.0
2006,8,13,5,0,205,1.6,1.9,99.0,99.0,99.0,999,1018.4,19.8,999.0,999.0,99.0,99.0
2006,8,13,6,0,215,2.2,2.5,99.0,99.0,99.0,999,1018.6,18.8,999.0,999.0,99.0,99.0
2006,8,13,7,0,217,1.8,2.1,99.0,99.0,99.0,999,1018.7,19.0,999.0,999.0,99.0,99.0
2006,8,13,8,0,227,1.8,2.0,99.0,99.0,99.0,999,1018.4,18.2,999.0,999.0,99.0,99.0
2006,8,13,9,0,237,2.5,3.1,99.0,99.0,99.0,999,1018.4,17.7,999.0,999.0,99.0,99.0
2006,8,13,10,0,225,2.7,3.0,99.0,99.0,99.0,999,1018.3,18.0,999.0,999.0,99.0,99.0
2006,8,13,11,0,237,1.9,2.3,99.0,99.0,99.0,999,1018.6,17.6,999.0,999.0,99.0,99.0
2006,8,13,12,0,223,2.3,2.6,99.0,99.0,99.0,999,1018.8,17.9,999.0,999.0,99.0,99.0
2006,8,13,13,0,187,4.2,5.0,99.0,99.0,99.0,999,1018.2,19.8,999.0,999.0,99.0,99.0
2006,8,13,14,0,172,6.9,7.5,99.0,99.0,99.0,999,1017.7,20.9,999.0,999.0,99.0,99.0
2006,8,13,15,0,173,8.5,9.6,99.0,99.0,99.0,999,1017.5,21.8,999.0,999.0,99.0,99.0
2006,8,13,16,0,167,9.0,9.9,99.0,99.0,99.0,999,1017.7,21.9,999.0,999.0,99.0,99.0
2006,8,13,17,0,165,9.1,10.5,99.0,99.0,99.0,999,1017.3,22.1,999.0,999.0,99.0,99.0
2006,8,13,18,0,164,9.0,9.7,99.0,99.0,99.0,999,1017.0,22.5,999.0,999.0,99.0,99.0
2006,8,13,19,0,162,8.0,8.4,99.0,99.0,99.0,999,1016.4,22.3,999.0,999.0,99.0,99.0
2006,8,13,20,0,164,6.8,7.5,99.0,99.0,99.0,999,1015.7,22.1,999.0,999.0,99.0,99.0
2006,8,13,21,0,163,8.1,8.6,99.0,99.0,99.0,999,1015.2,22.4,999.0,999.0,99.0,99.0
2006,8,13,22,0,166,7.9,8.5,99.0,99.0,99.0,999,1014.7,22.0,999.0,999.0,99.0,99.0
2006,8,13,23,0,164,7.4,8.0,99.0,99.0,99.0,999,1013.8,21.9,999.0,999.0,99.0,99.0
2006,8,14,0,0,159,7.7,8.3,99.0,99.0,99.0,999,1013.0,21.9,999.0,999.0,99.0,99.0
2006,8,14,1,0,169,8.5,9.3,99.0,99.0,99.0,999,1012.5,21.9,999.0,999.0,99.0,99.0
2006,8,14,2,0,180,7.5,8.0,99.0,99.0,99.0,999,1012.6,21.9,999.0,999.0,99.0,99.0
2006,8,14,3,0,182,8.1,9.1,99.0,99.0,99.0,999,1012.5,22.1,999.0,999.0,99.0,99.0
2006,8,14,4,0,176,7.5,8.3,99.0,99.0,99.0,999,1011.4,21.9,999.0,999.0,99.0,99.0
2006,8,14,5,0,178,7.4,8.1,99.0,99.0,99.0,999,1011.2,21.9,999.0,999.0,99.0,99.0
2006,8,14,6,0,187,5.2,5.8,99.0,99.0,99.0,999,1010.9,21.9,999.0,999.0,99.0,99.0
2006,8,14,7,0,178,8.6,9.6,99.0,99.0,99.0,999,1009.9,21.4,999.0,999.0,99.0,99.0
2006,8,14,8,0,184,8.3,9.1,99.0,99.0,99.0,999,1009.0,22.1,999.0,999.0,99.0,99.0
2006,8,14,9,0,199,6.5,7.5,99.0,99.0,99.0,999,1008.5,21.9,999.0,999.0,99.0,99.0
2006,8,14,10,0,229,3.5,4.2,99.0,99.0,99.0,999,1008.5,20.8,999.0,999.0,99.0,99.0
2006,8,14,11,0,262,4.6,5.3,99.0,99.0,99.0,999,1008.4,21.8,999.0,999.0,99.0,99.0
2006,8,14,12,0,279,5.0,6.2,99.0,99.0,99.0,999,1008.7,22.1,999.0,999.0,99.0,99.0
2006,8,14,13,0,291,5.7,7.1,99.0,99.0,99.0,999,1009.4,22.5,999.0,999.0,99.0,99.0
2006,8,14,14,0,313,10.0,12.2,99.0,99.0,99.0,999,1010.1,22.7,999.0,999.0,99.0,99.0
2006,8,14,15,0,290,9.0,10.1,99.0,99.0,99.0,999,1010.3,23.0,999.0,999.0,99.0,99.0
2006,8,14,16,0,309,9.3,11.2,99.0,99.0,99.0,999,1010.8,22.9,999.0,999.0,99.0,99.0
2006,8,14,17,0,294,9.2,10.4,99.0,99.0,99.0,999,1011.0,23.2,999.0,999.0,99.0,99.0
2006,8,14,18,0,281,9.3,12.0,99.0,99.0,99.0,999,1011.1,23.8,999.0,999.0,99.0,99.0
2006,8,14,19,0,308,8.8,12.3,99.0,99.0,99.0,999,1011.1,24.4,999.0,999.0,99.0,99.0
2006,8,14,20,0,276,9.2,11.2,99.0,99.0,99.0,999,1011.0,24.9,999.0,999.0,99.0,99.0
2006,8,14,21,0,285,9.1,11.3,99.0,99.0,99.0,999,1010.9,25.0,999.0,999.0,99.0,99.0
2006,8,14,22,0,283,9.8,11.1,99.0,99.0,99.0,999,1010.7,25.6,999.0,999.0,99.0,99.0
2006,8,14,23,0,284,7.3,9.6,99.0,99.0,99.0,999,1010.7,25.6,999.0,999.0,99.0,99.0
2006,8,15,0,0,288,7.6,9.7,99.0,99.0,99.0,999,1010.6,25.5,999.0,999.0,99.0,99.0
2006,8,15,1,0,280,3.8,5.1,99.0,99.0,99.0,999,1011.1,24.5,999.0,999.0,99.0,99.0
2006,8,15,2,0,258,3.4,4.3,99.0,99.0,99.0,999,1011.9,23.1,999.0,999.0,99.0,99.0
2006,8,15,3,0,235,3.7,4.1,99.0,99.0,99.0,999,1012.5,21.5,999.0,999.0,99.0,99.0
2006,8,15,4,0,249,4.0,4.5,99.0,99.0,99.0,999,1012.6,20.1,999.0,999.0,99.0,99.0
2006,8,15,5,0,248,4.7,5.6,99.0,99.0,99.0,999,1012.8,19.3,999.0,999.0,99.0,99.0
2006,8,15,6,0,253,4.8,5.8,99.0,99.0,99.0,999,1013.0,18.8,999.0,999.0,99.0,99.0
2006,8,15,7,0,264,5.8,6.5,99.0,99.0,99.0,999,1013.3,19.2,999.0,999.0,99.0,99.0
2006,8,15,8,0,275,6.0,7.3,99.0,99.0,99.0,999,1013.5,19.0,999.0,999.0,99.0,99.0
2006,8,15,9,0,278,5.8,6.8,99.0,99.0,99.0,999,1013.7,18.6,999.0,999.0,99.0,99.0
2006,8,15,10,0,270,6.1,6.9,99.0,99.0,99.0,999,1014.5,17.8,999.0,999.0,99.0,99.0
2006,8,15,11,0,279,6.1,7.0,99.0,99.0,99.0,999,1015.2,17.6,999.0,999.0,99.0,99.0
2006,8,15,12,0,279,5.3,6.8,99.0,99.0,99.0,999,1015.9,17.7,999.0,999.0,99.0,99.0
2006,8,15,13,0,309,6.5,8.4,99.0,99.0,99.0,999,1016.2,18.7,999.0,999.0,99.0,99.0
2006,8,15,14,0,307,5.2,6.1,99.0,99.0,99.0,999,1016.6,20.1,999.0,999.0,99.0,99.0
2006,8,15,15,0,320,5.3,7.1,99.0,99.0,99.0,999,1017.1,21.1,999.0,999.0,99.0,99.0
2006,8,15,16,0,320,5.6,7.3,99.0,99.0,99.0,999,1017.3,21.8,999.0,999.0,99.0,99.0
2006,8,15,17,0,312,5.0,7.7,99.0,99.0,99.0,999,1017.2,22.9,999.0,999.0,99.0,99.0
2006,8,15,18,0,287,6.8,8.2,99.0,99.0,99.0,999,1016.9,23.2,999.0,999.0,99.0,99.0
2006,8,15,19,0,275,4.1,5.0,99.0,99.0,99.0,999,1017.1,24.0,999.0,999.0,99.0,99.0
2006,8,15,20,0,292,6.2,7.3,99.0,99.0,99.0,999,1016.9,25.2,999.0,999.0,99.0,99.0
2006,8,15,21,0,270,4.5,8.0,99.0,99.0,99.0,999,1016.8,25.8,999.0,999.0,99.0,99.0
2006,8,15,22,0,136,5.4,6.0,99.0,99.0,99.0,999,1017.0,23.2,999.0,999.0,99.0,99.0
2006,8,15,23,0,150,6.1,6.5,99.0,99.0,99.0,999,1017.4,22.9,999.0,999.0,99.0,99.0
2006,8,16,0,0,147,4.6,5.0,99.0,99.0,99.0,999,1017.6,22.7,999.0,999.0,99.0,99.0
2006,8,16,1,0,161,3.3,3.6,99.0,99.0,99.0,999,1018.0,21.9,999.0,999.0,99.0,99.0
2006,8,16,2,0,109,2.0,2.2,99.0,99.0,99.0,999,1018.6,21.1,999.0,999.0,99.0,99.0
2006,8,16,3,0,130,4.0,4.4,99.0,99.0,99.0,999,1018.8,21.1,999.0,999.0,99.0,99.0
2006,8,16,4,0,149,4.6,4.9,99.0,99.0,99.0,999,1019.1,21.0,999.0,999.0,99.0,99.0
2006,8,16,5,0,156,4.5,4.9,99.0,99.0,99.0,999,1019.6,20.9,999.0,999.0,99.0,99.0
2006,8,16,6,0,212,2.5,2.7,99.0,99.0,99.0,999,1019.9,20.2,999.0,999.0,99.0,99.0
2006,8,16,7,0,221,2.6,2.8,99.0,99.0,99.0,999,1020.0,18.6,999.0,999.0,99.0,99.0
2006,8,16,8,0,244,2.5,2.8,99.0,99.0,99.0,999,1020.4,18.1,999.0,999.0,99.0,99.0
2006,8,16,9,0,269,3.0,3.2,99.0,99.0,99.0,999,1020.9,18.1,999.0,999.0,99.0,99.0
2006,8,16,10,0,247,1.5,1.8,99.0,99.0,99.0,999,1021.3,18.1,999.0,999.0,99.0,99.0
2006,8,16,11,0,269,0.7,0.8,99.0,99.0,99.0,999,1021.6,18.1,999.0,999.0,99.0,99.0
2006,8,16,12,0,235,1.3,1.5,99.0,99.0,99.0,999,1022.2,18.4,999.0,999.0,99.0,99.0
2006,8,16,13,0,228,0.1,0.4,99.0,99.0,99.0,999,1022.7,19.3,999.0,999.0,99.0,99.0
2006,8,16,14,0,88,1.8,2.0,99.0,99.0,99.0,999,1022.8,20.1,999.0,999.0,99.0,99.0
2006,8,16,15,0,141,3.9,4.2,99.0,99.0,99.0,999,1023.1,21.1,999.0,999.0,99.0,99.0
2006,8,16,16,0,151,4.5,5.0,99.0,99.0,99.0,999,1023.1,21.6,999.0,999.0,99.0,99.0
